Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Amazon Link (product.metafields.custom.amazon_link),Author Info (product.metafields.custom.author_info),Bought Amount (product.metafields.custom.bought_amount),Product Material (product.metafields.custom.product_material),product_video_media (product.metafields.custom.product_video_media),Rich Description (product.metafields.custom.rich_description),SEO Product Title (product.metafields.custom.seo_product_title),Size Guide (product.metafields.custom.size_guide),Wood Type (product.metafields.custom.wood_type),Product rating count (product.metafields.reviews.rating_count),Color (product.metafields.shopify.color-pattern),Mounting type (product.metafields.shopify.mounting-type),Suitable location (product.metafields.shopify.suitable-location),Wood finish (product.metafields.shopify.wood-finish),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
rustic-wood-live-edge-headboard-panel-bedroom-decor-v2,,,,,,,,,"60""W x 31.5""H",,,Dark Warm Wood,,,,,,0.0,,0,deny,manual,6780.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/71ZtPrN7R5L._AC_SX1200.jpg?v=1786273354,2,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rustic-wood-live-edge-headboard-panel-bedroom-decor-v2,,,,,,,,,"60""W x 31.5""H",,,Cool Dark Wood,,,,,,0.0,,0,deny,manual,6780.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/71XAQZcdqzL._AC_SX1200_bb0da579-ded8-4dac-9f45-f2724bc3336d.jpg?v=1786273354,3,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rustic-wood-live-edge-headboard-panel-bedroom-decor-v2,,,,,,,,,"60""W x 31.5""H",,,Natural Finish,,,,,,0.0,,0,deny,manual,6780.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8346122813497-gallery-003-logo-550bdae204fb_1f6ad777-81fb-488d-a072-2dc2037d934e.jpg?v=1786273357,4,Rustic Wood Live Edge Headboard Panel for Bedrooms - image 3,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rustic-wood-live-edge-headboard-panel-bedroom-decor-v2,,,,,,,,,"60""W x 31.5""H",,,Dark Walnut,,,,,,0.0,,0,deny,manual,6780.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8346122813497-gallery-004-logo-76a37c37b120_0b1541b7-0baa-47ea-a8f0-69af26ecc678.jpg?v=1786273355,5,Rustic Wood Live Edge Headboard Panel for Bedrooms - image 4,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rustic-wood-live-edge-headboard-panel-bedroom-decor-v2,,,,,,,,,"60""W x 31.5""H",,,Custom,,,,,,0.0,,0,deny,manual,6780.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8346122813497-gallery-005-logo-a3db9fcbedd5_7d2cad27-7ebe-4017-9488-171adc5354f3.jpg?v=1786273357,6,Rustic Wood Live Edge Headboard Panel for Bedrooms - image 5,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rustic-wood-live-edge-headboard-panel-bedroom-decor-v2,,,,,,,,,"72""W x 31.5""H",,,Warm Wood,,,,,,0.0,,0,deny,manual,7180.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8346122813497-gallery-006-logo-09bc96f00585_f2e830ec-153e-4ad3-9459-f44b35462c36.jpg?v=1786273355,7,Rustic Wood Live Edge Headboard Panel for Bedrooms - image 6,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rustic-wood-live-edge-headboard-panel-bedroom-decor-v2,,,,,,,,,"72""W x 31.5""H",,,Dark Warm Wood,,,,,,0.0,,0,deny,manual,7180.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8346122813497-gallery-007-logo-3139d0147c16_47c7db20-5549-402b-8218-47a0cb7adb84.jpg?v=1786273358,8,Rustic Wood Live Edge Headboard Panel for Bedrooms - image 7,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rustic-wood-live-edge-headboard-panel-bedroom-decor-v2,,,,,,,,,"72""W x 31.5""H",,,Cool Dark Wood,,,,,,0.0,,0,deny,manual,7180.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rustic-wood-live-edge-headboard-panel-bedroom-decor-v2,,,,,,,,,"72""W x 31.5""H",,,Natural Finish,,,,,,0.0,,0,deny,manual,7180.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rustic-wood-live-edge-headboard-panel-bedroom-decor-v2,,,,,,,,,"72""W x 31.5""H",,,Dark Walnut,,,,,,0.0,,0,deny,manual,7180.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rustic-wood-live-edge-headboard-panel-bedroom-decor-v2,,,,,,,,,"72""W x 31.5""H",,,Custom,,,,,,0.0,,0,deny,manual,7180.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rustic-wood-live-edge-headboard-panel-bedroom-decor-v2,,,,,,,,,"and 76""W x 31.5""H",,,Warm Wood,,,,,,0.0,,0,deny,manual,7980.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rustic-wood-live-edge-headboard-panel-bedroom-decor-v2,,,,,,,,,"and 76""W x 31.5""H",,,Dark Warm Wood,,,,,,0.0,,0,deny,manual,7980.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rustic-wood-live-edge-headboard-panel-bedroom-decor-v2,,,,,,,,,"and 76""W x 31.5""H",,,Cool Dark Wood,,,,,,0.0,,0,deny,manual,7980.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rustic-wood-live-edge-headboard-panel-bedroom-decor-v2,,,,,,,,,"and 76""W x 31.5""H",,,Natural Finish,,,,,,0.0,,0,deny,manual,7980.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rustic-wood-live-edge-headboard-panel-bedroom-decor-v2,,,,,,,,,"and 76""W x 31.5""H",,,Dark Walnut,,,,,,0.0,,0,deny,manual,7980.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rustic-wood-live-edge-headboard-panel-bedroom-decor-v2,,,,,,,,,"and 76""W x 31.5""H",,,Custom,,,,,,0.0,,0,deny,manual,7980.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rustic-wood-live-edge-headboard-panel-bedroom-decor-v2,,,,,,,,,Custom,,,Warm Wood,,,,,,0.0,,0,deny,manual,6780.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rustic-wood-live-edge-headboard-panel-bedroom-decor-v2,,,,,,,,,Custom,,,Dark Warm Wood,,,,,,0.0,,0,deny,manual,6780.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rustic-wood-live-edge-headboard-panel-bedroom-decor-v2,,,,,,,,,Custom,,,Cool Dark Wood,,,,,,0.0,,0,deny,manual,6780.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rustic-wood-live-edge-headboard-panel-bedroom-decor-v2,,,,,,,,,Custom,,,Natural Finish,,,,,,0.0,,0,deny,manual,6780.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rustic-wood-live-edge-headboard-panel-bedroom-decor-v2,,,,,,,,,Custom,,,Dark Walnut,,,,,,0.0,,0,deny,manual,6780.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
rustic-wood-live-edge-headboard-panel-bedroom-decor-v2,,,,,,,,,Custom,,,Custom,,,,,,0.0,,0,deny,manual,6780.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-solid-wood-tree-branch-bookshelf-wall-decor,Handmade Solid Wood Tree Branch Bookshelf and Wall Decor,"<div class=""dm-tabs__rte"" style=""margin:0; padding:0; background:transparent; color:#2a211b; font-family:inherit;"">
  <div style=""display:grid; gap:16px; margin:0; padding:0; background:transparent;"">
    <div style=""padding:16px 18px; border-radius:16px; background:rgba(91,50,24,0.055); border:1px solid rgba(92,58,35,0.10);"">
      <div style=""margin:0 0 6px; color:#5a3218; font-size:11px; line-height:1; font-weight:600; letter-spacing:0.16em; text-transform:uppercase;"">
        Rustic Tree Wall Decor
      </div>
      <p style=""margin:0; padding:0; color:rgba(42,33,27,0.76); font-size:14px; line-height:1.7; font-weight:400;"">
        Bring natural warmth and artistic character into your home with a handmade tree branch bookshelf featuring geometric lines and solid wood construction.
      </p>
    </div>
    <div style=""display:grid; grid-template-columns:34px 1fr; gap:14px; padding:0 0 16px; border-bottom:1px solid rgba(92,58,35,0.14); background:transparent;"">
      <span style=""width:30px; height:30px; border-radius:999px; display:inline-flex; align-items:center; justify-content:center; background:rgba(91,50,24,0.09); color:#5a3218; font-size:11px; font-weight:600; letter-spacing:0.04em; line-height:1;"">
        01
      </span>
      <div style=""margin:0; padding:0; background:transparent;"">
        <h3 style=""margin:0 0 7px; padding:0; color:#1f1712; font-family:var(--font-heading-family, Georgia, serif); font-size:17px; line-height:1.35; font-weight:500;"">
          Unique Tree Branch Design
        </h3>
        <p style=""margin:0; padding:0; color:rgba(42,33,27,0.76); font-size:14px; line-height:1.7; font-weight:400;"">
          Meticulously handcrafted from premium solid wood, this artistic bookcase mimics natural branches, bringing a captivating rustic charm to any bedroom or living room.
        </p>
      </div>
    </div>
    <div style=""display:grid; grid-template-columns:34px 1fr; gap:14px; padding:0 0 16px; border-bottom:1px solid rgba(92,58,35,0.14); background:transparent;"">
      <span style=""width:30px; height:30px; border-radius:999px; display:inline-flex; align-items:center; justify-content:center; background:rgba(91,50,24,0.09); color:#5a3218; font-size:11px; font-weight:600; letter-spacing:0.04em; line-height:1;"">
        02
      </span>
      <div style=""margin:0; padding:0; background:transparent;"">
        <h3 style=""margin:0 0 7px; padding:0; color:#1f1712; font-family:var(--font-heading-family, Georgia, serif); font-size:17px; line-height:1.35; font-weight:500;"">
          Space-Saving Storage
        </h3>
        <p style=""margin:0; padding:0; color:rgba(42,33,27,0.76); font-size:14px; line-height:1.7; font-weight:400;"">
          Features a clever geometric tree shelf structure that maximizes vertical space, perfectly holding books, magazines, or crystals while keeping your room clutter-free.
        </p>
      </div>
    </div>
    <div style=""display:grid; grid-template-columns:34px 1fr; gap:14px; padding:0 0 16px; border-bottom:1px solid rgba(92,58,35,0.14); background:transparent;"">
      <span style=""width:30px; height:30px; border-radius:999px; display:inline-flex; align-items:center; justify-content:center; background:rgba(91,50,24,0.09); color:#5a3218; font-size:11px; font-weight:600; letter-spacing:0.04em; line-height:1;"">
        03
      </span>
      <div style=""margin:0; padding:0; background:transparent;"">
        <h3 style=""margin:0 0 7px; padding:0; color:#1f1712; font-family:var(--font-heading-family, Georgia, serif); font-size:17px; line-height:1.35; font-weight:500;"">
          Solid Wood Stability
        </h3>
        <p style=""margin:0; padding:0; color:rgba(42,33,27,0.76); font-size:14px; line-height:1.7; font-weight:400;"">
          Built from heavy-duty, durable natural wood to ensure maximum structural integrity. This reliable tree bookshelf safely supports your heavy novels and decor pieces.
        </p>
      </div>
    </div>
    <div style=""display:grid; grid-template-columns:34px 1fr; gap:14px; padding:0 0 16px; border-bottom:1px solid rgba(92,58,35,0.14); background:transparent;"">
      <span style=""width:30px; height:30px; border-radius:999px; display:inline-flex; align-items:center; justify-content:center; background:rgba(91,50,24,0.09); color:#5a3218; font-size:11px; font-weight:600; letter-spacing:0.04em; line-height:1;"">
        04
      </span>
      <div style=""margin:0; padding:0; background:transparent;"">
        <h3 style=""margin:0 0 7px; padding:0; color:#1f1712; font-family:var(--font-heading-family, Georgia, serif); font-size:17px; line-height:1.35; font-weight:500;"">
          Effortless Wall Mount
        </h3>
        <p style=""margin:0; padding:0; color:rgba(42,33,27,0.76); font-size:14px; line-height:1.7; font-weight:400;"">
          Comes complete with all necessary mounting hardware and easy-to-follow instructions for a secure, flush-to-wall installation on any standard drywall or stud.
        </p>
      </div>
    </div>
    <div style=""display:grid; grid-template-columns:34px 1fr; gap:14px; padding:0 0 16px; border-bottom:1px solid rgba(92,58,35,0.14); background:transparent;"">
      <span style=""width:30px; height:30px; border-radius:999px; display:inline-flex; align-items:center; justify-content:center; background:rgba(91,50,24,0.09); color:#5a3218; font-size:11px; font-weight:600; letter-spacing:0.04em; line-height:1;"">
        05
      </span>
      <div style=""margin:0; padding:0; background:transparent;"">
        <h3 style=""margin:0 0 7px; padding:0; color:#1f1712; font-family:var(--font-heading-family, Georgia, serif); font-size:17px; line-height:1.35; font-weight:500;"">
          Perfect Rustic Decor
        </h3>
        <p style=""margin:0; padding:0; color:rgba(42,33,27,0.76); font-size:14px; line-height:1.7; font-weight:400;"">
          An extraordinary housewarming or holiday gift, this handmade tree bookcase adds an organic, eye-catching focal point to offices, nurseries, and modern homes.
        </p>
      </div>
    </div>
  </div>
</div>",Wrydeco,Furniture > Shelving > Bookcases & Standing Shelves > Floating Bookcases & Shelves,floating-shelf-rustic,"best-sellers-manually, rich_desc, source_amazon",true,Wood Finish,Warm Wood,,Size,15''W x 8''H x 8''D,,,,,,0.0,,-1,deny,manual,314.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8346124386361-gallery-001-logo-9237bbdc8dda_1a71cec0-8004-4a60-a0be-7c6f5282bb12.jpg?v=1786273359,1,Image 0,false,Geometric Handmade Solid Wood Wall Bookshelf | Wrydeco,Add a rustic touch to your home with Wrydeco's handmade solid wood bookshelf. Featuring geometric tree branch lines for unique bedroom wall decor. Shop now!,https://www.amazon.com/dp/B0H3PGG85X?th=1,lam-nguyen,87,,https://cdn.shopify.com/videos/c/o/v/20caf7b034a04824a29deb0b5e463744.mp4,"<div class=""description-root""><img alt=""tree branch float shelf"" src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-8aa9ea5ab42d41e9619565d2.gif?v=1786940050"" class=""a-spacing-base a-lazy-loaded"" data-src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-6cf668161cad135a0169d9bd.jpg?v=1786946373""> <img alt=""tree branch float shelf"" src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-8aa9ea5ab42d41e9619565d2.gif?v=1786940050"" class=""a-spacing-base a-lazy-loaded"" data-src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-e62308979af69a4d026b1900.jpg?v=1786946377""> <img alt=""tree branch float shelf"" src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-8aa9ea5ab42d41e9619565d2.gif?v=1786940050"" class=""a-spacing-base a-lazy-loaded"" data-src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-765776936349f77055fa35bd.jpg?v=1786946382""> <img alt=""tree branch float shelf"" src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-8aa9ea5ab42d41e9619565d2.gif?v=1786940050"" class=""a-spacing-base a-lazy-loaded"" data-src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-fb61cc843a6cacd362f4b91d.jpg?v=1786946387""> <img alt=""tree branch float shelf"" src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-8aa9ea5ab42d41e9619565d2.gif?v=1786940050"" class=""a-spacing-base a-lazy-loaded"" data-src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-d5b6853c679453af236ee8cd.jpg?v=1786946391""> <img alt=""tree branch float shelf"" src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-8aa9ea5ab42d41e9619565d2.gif?v=1786940050"" class=""a-spacing-base a-lazy-loaded"" data-src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-60dcbfee353f3cb769744fe3.jpg?v=1786946396""> <img alt=""tree branch float shelf"" src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-8aa9ea5ab42d41e9619565d2.gif?v=1786940050"" class=""a-spacing-base a-lazy-loaded"" data-src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/amazon-rich-f0b42a2218d1df8a4d8f6cb4.jpg?v=1786946401""></div>",Handmade Solid Wood Tree Branch Bookshelf Wall Decor,,,4,,,,,,,,,,kg,,,active
handmade-solid-wood-tree-branch-bookshelf-wall-decor,,,,,,,,,Warm Wood,,,24''W x 16''H x 10''D (Best choice),,,,,,0.0,,0,deny,manual,404.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8346124386361-gallery-003-logo-3d5b3fb49371_91c42638-f139-4d93-8257-94c416dcd97e.jpg?v=1786273359,2,Image 2,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-solid-wood-tree-branch-bookshelf-wall-decor,,,,,,,,,Warm Wood,,,30''W x 16''H x 10''D (Comfortable size),,,,,,0.0,,0,deny,manual,554.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8346124386361-gallery-009-logo-e02941eabe91_2f365110-5875-4e99-a0f3-37268557baad.jpg?v=1786273359,3,Image 8,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-solid-wood-tree-branch-bookshelf-wall-decor,,,,,,,,,Dark Warm Wood,,,15''W x 8''H x 8''D,,,,,,0.0,,0,deny,manual,314.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8346124386361-gallery-008-logo-22bcf9a3efca_75c388fa-f427-489e-9dda-65f326fefeb1.jpg?v=1786273359,4,Image 7,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-solid-wood-tree-branch-bookshelf-wall-decor,,,,,,,,,Dark Warm Wood,,,24''W x 16''H x 10''D (Best choice),,,,,,0.0,,0,deny,manual,404.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8346124386361-gallery-007-logo-3071fb8424ec_90781a31-0493-4f5d-943d-9c08b1f33395.jpg?v=1786273357,5,Image 6,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-solid-wood-tree-branch-bookshelf-wall-decor,,,,,,,,,Dark Warm Wood,,,30''W x 16''H x 10''D (Comfortable size),,,,,,0.0,,0,deny,manual,554.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8346124386361-gallery-006-logo-97ff6018b815_5cd36a19-d20a-45ec-a69d-efa95ee69e9d.jpg?v=1786273357,6,Image 5,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-solid-wood-tree-branch-bookshelf-wall-decor,,,,,,,,,Cool Dark Wood,,,15''W x 8''H x 8''D,,,,,,0.0,,0,deny,manual,314.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8346124386361-gallery-005-logo-7487bb2648ed_005aa5e7-5002-4809-86f7-a3f58f0a4966.jpg?v=1786273357,7,Image 4,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-solid-wood-tree-branch-bookshelf-wall-decor,,,,,,,,,Cool Dark Wood,,,24''W x 16''H x 10''D (Best choice),,,,,,0.0,,0,deny,manual,404.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8346124386361-gallery-002-logo-4a5f8d76dbec_13cb2b2c-71ec-422c-9bb2-36e46d0d5ee2.jpg?v=1786273357,8,Image 1,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-solid-wood-tree-branch-bookshelf-wall-decor,,,,,,,,,Cool Dark Wood,,,30''W x 16''H x 10''D (Comfortable size),,,,,,0.0,,0,deny,manual,554.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8346124386361-gallery-004-logo-43fdfaffaf1f_443fe440-cab7-46ff-9918-b178d8ae07d7.jpg?v=1786273359,9,Image 3,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-solid-wood-tree-branch-bookshelf-wall-decor,,,,,,,,,Natural Finish,,,15''W x 8''H x 8''D,,,,,,0.0,,0,deny,manual,314.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-solid-wood-tree-branch-bookshelf-wall-decor,,,,,,,,,Natural Finish,,,24''W x 16''H x 10''D (Best choice),,,,,,0.0,,0,deny,manual,404.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-solid-wood-tree-branch-bookshelf-wall-decor,,,,,,,,,Natural Finish,,,30''W x 16''H x 10''D (Comfortable size),,,,,,0.0,,0,deny,manual,554.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-solid-wood-tree-branch-bookshelf-wall-decor,,,,,,,,,Dark Walnut,,,15''W x 8''H x 8''D,,,,,,0.0,,0,deny,manual,314.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-solid-wood-tree-branch-bookshelf-wall-decor,,,,,,,,,Dark Walnut,,,24''W x 16''H x 10''D (Best choice),,,,,,0.0,,0,deny,manual,404.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-solid-wood-tree-branch-bookshelf-wall-decor,,,,,,,,,Dark Walnut,,,30''W x 16''H x 10''D (Comfortable size),,,,,,0.0,,0,deny,manual,554.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-solid-wood-tree-branch-bookshelf-wall-decor,,,,,,,,,Custom,,,15''W x 8''H x 8''D,,,,,,0.0,,0,deny,manual,314.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-solid-wood-tree-branch-bookshelf-wall-decor,,,,,,,,,Custom,,,24''W x 16''H x 10''D (Best choice),,,,,,0.0,,0,deny,manual,404.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-solid-wood-tree-branch-bookshelf-wall-decor,,,,,,,,,Custom,,,30''W x 16''H x 10''D (Comfortable size),,,,,,0.0,,0,deny,manual,554.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-solid-wood-tree-branch-bookshelf-wall-decor,,,,,,,,,Warm Wood,,,Custom,,,,,,0.0,,0,deny,manual,314.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-solid-wood-tree-branch-bookshelf-wall-decor,,,,,,,,,Dark Warm Wood,,,Custom,,,,,,0.0,,0,deny,manual,314.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-solid-wood-tree-branch-bookshelf-wall-decor,,,,,,,,,Cool Dark Wood,,,Custom,,,,,,0.0,,0,deny,manual,314.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-solid-wood-tree-branch-bookshelf-wall-decor,,,,,,,,,Natural Finish,,,Custom,,,,,,0.0,,0,deny,manual,314.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-solid-wood-tree-branch-bookshelf-wall-decor,,,,,,,,,Dark Walnut,,,Custom,,,,,,0.0,,0,deny,manual,314.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
handmade-solid-wood-tree-branch-bookshelf-wall-decor,,,,,,,,,Custom,,,Custom,,,,,,0.0,,0,deny,manual,314.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
