Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Amazon Link (product.metafields.custom.amazon_link),Author Info (product.metafields.custom.author_info),Bought Amount (product.metafields.custom.bought_amount),Product Material (product.metafields.custom.product_material),product_video_media (product.metafields.custom.product_video_media),Rich Description (product.metafields.custom.rich_description),SEO Product Title (product.metafields.custom.seo_product_title),Size Guide (product.metafields.custom.size_guide),Wood Type (product.metafields.custom.wood_type),Product rating count (product.metafields.reviews.rating_count),Color (product.metafields.shopify.color-pattern),Mounting type (product.metafields.shopify.mounting-type),Suitable location (product.metafields.shopify.suitable-location),Wood finish (product.metafields.shopify.wood-finish),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
modern-sculptural-curved-solid-wood-bookcase-shelf,Modern Sculptural Curved Solid Wood Bookcase Display Shelf,"
<div class=""dm-tabs__rte"" style=""margin:0; padding:0; background:transparent; color:#2a211b; font-family:inherit;"">
  <div style=""display:grid; gap:16px; margin:0; padding:0; background:transparent;"">
    <div style=""padding:16px 18px; border-radius:16px; background:rgba(91,50,24,0.055); border:1px solid rgba(92,58,35,0.10);"">
      <div style=""margin:0 0 6px; color:#5a3218; font-size:11px; line-height:1; font-weight:600; letter-spacing:0.16em; text-transform:uppercase;"">
        Sculptural Curved Statement Design
      </div>
      <p style=""margin:0; padding:0; color:rgba(42,33,27,0.76); font-size:14px; line-height:1.7; font-weight:400;"">
        Add artistic movement to your home with a flowing curved bookcase designed to feel like functional furniture and modern wall art in one, creating a warm focal point for any room.
      </p>
    </div>
    
    <div style=""display:grid; grid-template-columns:34px 1fr; gap:14px; padding:0 0 16px; border-bottom:1px solid rgba(92,58,35,0.14); background:transparent;"">
      <span style=""width:30px; height:30px; border-radius:999px; display:inline-flex; align-items:center; justify-content:center; background:rgba(91,50,24,0.09); color:#5a3218; font-size:11px; font-weight:600; letter-spacing:0.04em; line-height:1;"">01</span>
      <div style=""margin:0; padding:0; background:transparent;"">
        <h3 style=""margin:0 0 7px; padding:0; color:#1f1712; font-family:var(--font-heading-family, Georgia, serif); font-size:17px; line-height:1.35; font-weight:500;"">Premium Solid Wood Construction</h3>
        <p style=""margin:0; padding:0; color:rgba(42,33,27,0.76); font-size:14px; line-height:1.7; font-weight:400;"">Made with a solid wood design, smooth rounded edges, and rich grain texture, this bookcase brings a premium natural look while offering dependable everyday storage.</p>
      </div>
    </div>
    
    <div style=""display:grid; grid-template-columns:34px 1fr; gap:14px; padding:0 0 16px; border-bottom:1px solid rgba(92,58,35,0.14); background:transparent;"">
      <span style=""width:30px; height:30px; border-radius:999px; display:inline-flex; align-items:center; justify-content:center; background:rgba(91,50,24,0.09); color:#5a3218; font-size:11px; font-weight:600; letter-spacing:0.04em; line-height:1;"">02</span>
      <div style=""margin:0; padding:0; background:transparent;"">
        <h3 style=""margin:0 0 7px; padding:0; color:#1f1712; font-family:var(--font-heading-family, Georgia, serif); font-size:17px; line-height:1.35; font-weight:500;"">Open Display Storage</h3>
        <p style=""margin:0 0 10px; padding:0; color:rgba(42,33,27,0.76); font-size:14px; line-height:1.7; font-weight:400;"">The multi-tier layout gives you spacious shelving for helping your room feel organized, curated, and visually balanced.</p>
        <div style=""display:flex; flex-wrap:wrap; gap:7px; margin:0; padding:0;"">
          <span style=""display:inline-flex; padding:6px 9px; border-radius:999px; background:rgba(91,50,24,0.06); border:1px solid rgba(92,58,35,0.10); color:rgba(42,33,27,0.78); font-size:12px; line-height:1;"">Books</span>
          <span style=""display:inline-flex; padding:6px 9px; border-radius:999px; background:rgba(91,50,24,0.06); border:1px solid rgba(92,58,35,0.10); color:rgba(42,33,27,0.78); font-size:12px; line-height:1;"">Plants</span>
          <span style=""display:inline-flex; padding:6px 9px; border-radius:999px; background:rgba(91,50,24,0.06); border:1px solid rgba(92,58,35,0.10); color:rgba(42,33,27,0.78); font-size:12px; line-height:1;"">Bowls &amp; Vases</span>
          <span style=""display:inline-flex; padding:6px 9px; border-radius:999px; background:rgba(91,50,24,0.06); border:1px solid rgba(92,58,35,0.10); color:rgba(42,33,27,0.78); font-size:12px; line-height:1;"">Framed Art</span>
          <span style=""display:inline-flex; padding:6px 9px; border-radius:999px; background:rgba(91,50,24,0.06); border:1px solid rgba(92,58,35,0.10); color:rgba(42,33,27,0.78); font-size:12px; line-height:1;"">Candles</span>
          <span style=""display:inline-flex; padding:6px 9px; border-radius:999px; background:rgba(91,50,24,0.09); border:1px solid rgba(92,58,35,0.13); color:#5a3218; font-size:12px; line-height:1;"">Collectibles</span>
        </div>
      </div>
    </div>
    
    <div style=""display:grid; grid-template-columns:34px 1fr; gap:14px; padding:0 0 16px; border-bottom:1px solid rgba(92,58,35,0.14); background:transparent;"">
      <span style=""width:30px; height:30px; border-radius:999px; display:inline-flex; align-items:center; justify-content:center; background:rgba(91,50,24,0.09); color:#5a3218; font-size:11px; font-weight:600; letter-spacing:0.04em; line-height:1;"">03</span>
      <div style=""margin:0; padding:0; background:transparent;"">
        <h3 style=""margin:0 0 7px; padding:0; color:#1f1712; font-family:var(--font-heading-family, Georgia, serif); font-size:17px; line-height:1.35; font-weight:500;"">Perfect for Living Room Interiors</h3>
        <p style=""margin:0; padding:0; color:rgba(42,33,27,0.76); font-size:14px; line-height:1.7; font-weight:400;"">Ideal for modern living rooms, home offices, entryways, bedrooms, reading nooks, creative studios, or rustic-inspired spaces. The low wide shape works beautifully along a wall without making the room feel crowded.</p>
      </div>
    </div>
    
    <div style=""display:grid; grid-template-columns:34px 1fr; gap:14px; padding:0 0 16px; border-bottom:1px solid rgba(92,58,35,0.14); background:transparent;"">
      <span style=""width:30px; height:30px; border-radius:999px; display:inline-flex; align-items:center; justify-content:center; background:rgba(91,50,24,0.09); color:#5a3218; font-size:11px; font-weight:600; letter-spacing:0.04em; line-height:1;"">04</span>
      <div style=""margin:0; padding:0; background:transparent;"">
        <h3 style=""margin:0 0 7px; padding:0; color:#1f1712; font-family:var(--font-heading-family, Georgia, serif); font-size:17px; line-height:1.35; font-weight:500;"">Multiple Size Options</h3>
        <p style=""margin:0; padding:0; color:rgba(42,33,27,0.76); font-size:14px; line-height:1.7; font-weight:400;"">Available in 51"", 55"", 59"", and 63"" widths, allowing you to choose the best fit for your wall space, display needs, and room layout.</p>
      </div>
    </div>

    <div style=""display:grid; grid-template-columns:34px 1fr; gap:14px; padding:0 0 16px; border-bottom:1px solid rgba(92,58,35,0.14); background:transparent;"">
      <span style=""width:30px; height:30px; border-radius:999px; display:inline-flex; align-items:center; justify-content:center; background:rgba(91,50,24,0.09); color:#5a3218; font-size:11px; font-weight:600; letter-spacing:0.04em; line-height:1;"">05</span>
      <div style=""margin:0; padding:0; background:transparent;"">
        <h3 style=""margin:0 0 7px; padding:0; color:#1f1712; font-family:var(--font-heading-family, Georgia, serif); font-size:17px; line-height:1.35; font-weight:500;"">Four Finish Choices</h3>
        <p style=""margin:0 0 10px; padding:0; color:rgba(42,33,27,0.76); font-size:14px; line-height:1.7; font-weight:400;"">Select from distinct finishes to easily coordinate with cozy rustic, minimalist, boho, farmhouse, or contemporary interiors.</p>
        <div style=""display:flex; flex-wrap:wrap; gap:7px; margin:0; padding:0;"">
          <span style=""display:inline-flex; padding:6px 9px; border-radius:999px; background:rgba(91,50,24,0.06); border:1px solid rgba(92,58,35,0.10); color:rgba(42,33,27,0.78); font-size:12px; line-height:1;"">Warm Wood</span>
          <span style=""display:inline-flex; padding:6px 9px; border-radius:999px; background:rgba(91,50,24,0.06); border:1px solid rgba(92,58,35,0.10); color:rgba(42,33,27,0.78); font-size:12px; line-height:1;"">Dark Warm Wood</span>
          <span style=""display:inline-flex; padding:6px 9px; border-radius:999px; background:rgba(91,50,24,0.06); border:1px solid rgba(92,58,35,0.10); color:rgba(42,33,27,0.78); font-size:12px; line-height:1;"">Cool Dark Wood</span>
          <span style=""display:inline-flex; padding:6px 9px; border-radius:999px; background:rgba(91,50,24,0.09); border:1px solid rgba(92,58,35,0.13); color:#5a3218; font-size:12px; line-height:1;"">Natural Finish</span>
        </div>
      </div>
    </div>
    
    <div style=""display:grid; grid-template-columns:34px 1fr; gap:14px; padding:0 0 16px; border-bottom:1px solid rgba(92,58,35,0.14); background:transparent;"">
      <span style=""width:30px; height:30px; border-radius:999px; display:inline-flex; align-items:center; justify-content:center; background:rgba(91,50,24,0.09); color:#5a3218; font-size:11px; font-weight:600; letter-spacing:0.04em; line-height:1;"">06</span>
      <div style=""margin:0; padding:0; background:transparent;"">
        <h3 style=""margin:0 0 7px; padding:0; color:#1f1712; font-family:var(--font-heading-family, Georgia, serif); font-size:17px; line-height:1.35; font-weight:500;"">Unique Home Decor Gift</h3>
        <p style=""margin:0; padding:0; color:rgba(42,33,27,0.76); font-size:14px; line-height:1.7; font-weight:400;"">A thoughtful housewarming, holiday, birthday, or new home gift for book lovers, design enthusiasts, plant collectors, and anyone who appreciates sculptural wood furniture.</p>
      </div>
    </div>
    
    <div style=""margin:2px 0 0; padding:13px 15px; border-radius:14px; background:rgba(91,50,24,0.06); color:rgba(42,33,27,0.72); font-size:13px; line-height:1.6; border:1px solid rgba(92,58,35,0.08);"">
      Books, plants, pottery, lanterns, framed photos, baskets, and other decorative objects shown in product photos are for presentation only unless explicitly included.
    </div>
  </div>
</div>
",Wrydeco,Furniture > Shelving > Bookcases & Standing Shelves,standing-bookshelf,"rich_desc, source_amazon, vnote",true,Size,"45""W x 45""H x 8""D",,Wood Finish,Natural,,,,,,0.0,,0,continue,manual,2343.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8376331501625-gallery-001-logo-861f046d561e_e1722e9c-4256-470c-ba18-f73fa83ab359.jpg?v=1786639638,1,,false,Modern Sculptural Curved Solid Wood Bookcase Display,"Elevate your living room with this sculptural curved solid wood bookcase. Featuring open display storage, this modern shelf adds artistic and organic style.",https://www.amazon.com/dp/B0H6F9YM5J?lv=shuf&channelId=500&plpRedirect=mhFallback,son-tran,,wood,,"<div class=""description-root""><img alt=""ư"" src=""https://via.placeholder.com/800"" class=""a-spacing-base"" data-src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/vnote-rich-e1bf087cfc13f4e86ad6af2a.jpg?v=1786948547""> <img alt=""s"" src=""https://via.placeholder.com/800"" class=""a-spacing-base"" data-src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/vnote-rich-d1ace8c9c316a37e1806555b.jpg?v=1786948552""> <img alt=""s"" src=""https://via.placeholder.com/800"" class=""a-spacing-base"" data-src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/vnote-rich-9e7ec69e41d4419b52ce9ebe.jpg?v=1786948556""> <img alt=""s"" src=""https://via.placeholder.com/800"" class=""a-spacing-base"" data-src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/vnote-rich-bce2f163ac910d7780331534.jpg?v=1786948562""> <img alt=""x"" src=""https://via.placeholder.com/800"" class=""a-spacing-base"" data-src=""https://cdn.shopify.com/s/files/1/0829/7968/4580/files/vnote-rich-61bdcb755760c8b824472fcc.jpg?v=1786948566""></div>",Modern Sculptural Curved Solid Wood Bookcase Display Shelf,,wood,,,,,,,,,,,kg,,,active
modern-sculptural-curved-solid-wood-bookcase-shelf,,,,,,,,,"59""W x 50""H x 9""D",,,Natural,,,,,,0.0,,0,continue,manual,2864.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8376331501625-gallery-002-logo-f574c6953ffa_10c8b578-f23b-4e13-89f1-4baedfbf4f02.jpg?v=1786639638,2,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
modern-sculptural-curved-solid-wood-bookcase-shelf,,,,,,,,,"75""W x 65""H x 10""D",,,Natural,,,,,,0.0,,0,continue,manual,3385.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8376331501625-gallery-003-logo-3016a58277ce_d38b59f3-0db1-404d-9d83-56ccff4c1d90.jpg?v=1786639638,3,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
modern-sculptural-curved-solid-wood-bookcase-shelf,,,,,,,,,"89""W x 80""H x 10-12""D",,,Natural,,,,,,0.0,,0,continue,manual,3906.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8376331501625-gallery-004-logo-2e49a8989da1_0caa393e-07cb-4d5d-8d9e-5a3360b7814b.jpg?v=1786639638,4,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
modern-sculptural-curved-solid-wood-bookcase-shelf,,,,,,,,,"45""W x 45""H x 8""D",,,Light Oak,,,,,,0.0,,0,continue,manual,2343.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8376331501625-gallery-005-logo-1be7922dada8_981b6209-f8a7-49de-bbd3-ecadc281c77e.jpg?v=1786639638,5,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
modern-sculptural-curved-solid-wood-bookcase-shelf,,,,,,,,,"45""W x 45""H x 8""D",,,Walnut,,,,,,0.0,,0,continue,manual,2343.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8376331501625-gallery-006-logo-03628bc8591a_b812b403-7420-427e-b057-a2fddb7d0e64.jpg?v=1786639638,6,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
modern-sculptural-curved-solid-wood-bookcase-shelf,,,,,,,,,"45""W x 45""H x 8""D",,,Dark Walnut,,,,,,0.0,,0,continue,manual,2343.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8376331501625-gallery-007-logo-69137410e2b5_f6b09881-9432-43ac-8f28-ff3eed7ab711.jpg?v=1786639638,7,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
modern-sculptural-curved-solid-wood-bookcase-shelf,,,,,,,,,"45""W x 45""H x 8""D",,,Custom,,,,,,0.0,,0,continue,manual,2343.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0805/4410/4505/files/8376331501625-gallery-008-logo-5806feffaaf7_2923b81a-d456-4206-b02e-43bdca6ebf16.jpg?v=1786639638,8,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
modern-sculptural-curved-solid-wood-bookcase-shelf,,,,,,,,,"59""W x 50""H x 9""D",,,Light Oak,,,,,,0.0,,0,continue,manual,2864.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
modern-sculptural-curved-solid-wood-bookcase-shelf,,,,,,,,,"59""W x 50""H x 9""D",,,Walnut,,,,,,0.0,,0,continue,manual,2864.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
modern-sculptural-curved-solid-wood-bookcase-shelf,,,,,,,,,"59""W x 50""H x 9""D",,,Dark Walnut,,,,,,0.0,,0,continue,manual,2864.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
modern-sculptural-curved-solid-wood-bookcase-shelf,,,,,,,,,"59""W x 50""H x 9""D",,,Custom,,,,,,0.0,,0,continue,manual,2864.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
modern-sculptural-curved-solid-wood-bookcase-shelf,,,,,,,,,"75""W x 65""H x 10""D",,,Light Oak,,,,,,0.0,,0,continue,manual,3385.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
modern-sculptural-curved-solid-wood-bookcase-shelf,,,,,,,,,"75""W x 65""H x 10""D",,,Walnut,,,,,,0.0,,0,continue,manual,3385.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
modern-sculptural-curved-solid-wood-bookcase-shelf,,,,,,,,,"75""W x 65""H x 10""D",,,Dark Walnut,,,,,,0.0,,0,continue,manual,3385.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
modern-sculptural-curved-solid-wood-bookcase-shelf,,,,,,,,,"75""W x 65""H x 10""D",,,Custom,,,,,,0.0,,0,continue,manual,3385.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
modern-sculptural-curved-solid-wood-bookcase-shelf,,,,,,,,,"89""W x 80""H x 10-12""D",,,Light Oak,,,,,,0.0,,0,continue,manual,3906.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
modern-sculptural-curved-solid-wood-bookcase-shelf,,,,,,,,,"89""W x 80""H x 10-12""D",,,Walnut,,,,,,0.0,,0,continue,manual,3906.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
modern-sculptural-curved-solid-wood-bookcase-shelf,,,,,,,,,"89""W x 80""H x 10-12""D",,,Dark Walnut,,,,,,0.0,,0,continue,manual,3906.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
modern-sculptural-curved-solid-wood-bookcase-shelf,,,,,,,,,"89""W x 80""H x 10-12""D",,,Custom,,,,,,0.0,,0,continue,manual,3906.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
